session_id,age,sex,gender,race,citizenship,lab_or_online,us_or_international,exprace,expgender,exprunafter,compensation,recruitment,separatedornot,ethnicity,nativelang,major,location,sample,sunkgroup,sunkDV,gambfalgroup,gambfalDV,reciprocitygroup,reciprocityus,allowedforbiddenGroup,allowedforbidden,quoteGroup,quote,flagfilter,flagdv,gainlossgroup,anch1group,anch2group,anch3group,anch4group,scalesgroup,flagGroup,MoneyGroup,ContactGroup,gainlossDV,Imagineddv,anchoring1,anchoring2,anchoring3,anchoring4,Sysjust,IATexpart,IATexpmath,IATexp.overall,totexpmissed,scalesorder,reciprocorder,diseaseforder,quoteorder,flagprimorder,sunkcostorder,anchorinorder,allowedforder,gamblerforder,moneypriorder,imaginedorder,iatorder,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,flagdv1,flagdv2,flagdv3,flagdv4,flagdv5,flagdv6,flagdv7,flagdv8
1407,18,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,three-six,2.6457513110645907,askedfirst,1,forbidden,0,0,8,0,3,1,low,high,high,high,1,control,control,contact,1,2,NA,3e5,14763.6,1e4,3,6,6.5,3.75,0,5,1,2,10,7,9,3,11,8,4,6,12,6,2,4,3,2,1,4,2,5,1,3,1,5,7,1,1
1407,24,f,2,6,PL,1,1,,,,,,,,polish,7,swpson,24,0,9,three-six,1.7320508075688772,askedfirst,1,allowed,1,0,6,0,2.875,0,low,low,high,high,1,flag-prime,money-prime,contact,2,5.25,3728.22,1e6,29028.5184,2e4,3.5,6,5.5,4.25,0,9,4,2,7,10,5,8,1,3,6,11,12,4,4,5,3,3,3,3,3,3,6,4,1,2,2,4,1
1408,21,f,2,6,PL,1,1,,,,,,,,polish,7,swpson,24,0,8,two-six,1,askedfirst,1,allowed,0,0,4,0,2.5,0,low,low,low,low,1,control,control,contact,2,6.25,NA,NA,29028.5184,NA,3.5,6.166666666666667,5.833333333333333,4.166666666666667,0,3,5,4,1,11,10,7,6,8,2,9,12,4,3,3,3,4,2,5,4,2,4,2,1,1,5,2,3
1408,18,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,5,two-six,1.4142135623730951,askedsecond,1,allowed,0,1,5,0,3.125,0,low,high,high,high,0,control,money-prime,control,1,5,1553.425,3e6,26246.4,2500,3.375,6.833333333333333,3.3333333333333335,5.75,0,5,7,3,8,4,6,2,1,9,11,10,12,3,3,3,3,2,4,5,4,3,6,1,4,2,1,1,7
1409,28,m,3,6,PL,1,1,,,,,,,,polish,1,swpson,24,0,1,two-six,NA,askedfirst,1,allowed,1,0,1,0,1.75,0,high,low,high,high,1,flag-prime,money-prime,contact,2,9,3754.93891,865234,29028.5184,23742,2.125,7,7,4,0,2,8,3,5,6,11,9,7,4,10,1,12,4,2,2,1,2,1,4,1,1,1,1,1,4,4,1,1
1409,21,m,3,6,PL,1,1,,,,,,,,polish,6,swpson,24,0,9,two-six,NA,askedfirst,1,forbidden,0,0,NA,0,3.375,1,low,high,high,low,0,flag-prime,money-prime,control,2,5.5,NA,4e6,26246.4,NA,4.75,7,7,4,0,8,5,7,4,6,3,9,1,10,2,11,12,4,5,5,5,5,2,7,5,5,6,4,2,1,4,1,4
1409,18,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,8,three-six,1.4142135623730951,askedfirst,0,allowed,0,0,5,0,3.625,0,low,low,high,high,1,control,control,contact,1,5.25,3355.3979999999997,7e5,29028.5184,27e3,4.75,3.8333333333333335,5.833333333333333,3,0,6,5,11,1,2,3,9,7,4,10,8,12,5,4,6,4,3,5,6,5,3,3,4,4,3,6,3,3
1410,33,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,1,three-six,2.23606797749979,askedfirst,1,forbidden,0,1,3,0,3.2857142857142856,0,high,low,low,high,1,flag-prime,money-prime,contact,2,1.75,5592.33,35e4,26246.4,38e3,1.875,6,2.3333333333333335,5.833333333333333,0,7,3,11,1,2,10,5,6,8,9,4,12,3,1,3,1,2,3,1,1,3,1,3,4,3,NA,6,3
1410,22,f,2,6,PL,1,1,,,,,,,,polish,13,swpson,24,0,7,two-six,1,askedfirst,1,forbidden,0,0,NA,0,2.5,0,low,low,high,low,1,flag-prime,control,control,NA,5.333333333333333,2485.48,NA,29035.08,3e3,3.5714285714285716,6.833333333333333,3.3333333333333335,5.75,0,11,7,3,5,1,8,4,2,6,10,9,12,3,4,5,3,3,3,NA,4,3,3,2,1,2,4,1,4
1410,36,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,9,two-six,5,askedfirst,1,forbidden,0,0,5,0,2.375,1,low,low,low,high,1,control,money-prime,contact,1,8.75,3728.22,NA,29028.5184,45e3,4.125,5.666666666666667,3,5.333333333333333,0,5,1,8,4,3,9,2,11,6,10,7,12,5,7,1,1,4,4,5,6,7,1,2,1,1,2,3,2
1410,23,f,2,6,PL,1,1,,,,,,,,polish,8,swpson,24,0,5,three-six,3.1622776601683795,askedfirst,1,forbidden,1,0,9,0,3.75,1,high,low,high,low,1,control,money-prime,control,2,5,5592.33,9e5,29031.7992,500,2.75,5.166666666666667,3.5,4.833333333333333,0,9,8,3,5,2,1,11,7,4,10,6,12,1,4,4,4,2,1,5,1,1,6,4,6,1,6,1,5
1411,26,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,7,three-six,1.4142135623730951,askedsecond,1,allowed,1,0,3,0,2,0,low,high,low,low,1,flag-prime,money-prime,control,2,4.25,NA,15e5,NA,350,4,6.666666666666667,4.166666666666667,5.25,0,3,5,4,9,2,8,11,1,7,6,10,12,5,3,3,2,1,5,7,6,1,1,4,1,1,4,1,3
1412,33,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,3,two-six,0,askedsecond,1,forbidden,1,1,5,0,2.5,0,low,low,high,high,1,flag-prime,control,contact,2,7.25,2174.795,4e6,26246.4,2e3,3.75,6.333333333333333,3.6666666666666665,5.333333333333333,0,4,1,2,3,7,8,6,5,9,11,10,12,4,4,4,4,2,3,6,3,2,2,3,1,1,5,1,5
1412,34,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,9,three-six,1.7320508075688772,askedsecond,0,allowed,1,0,5,0,1.875,0,low,high,high,high,0,flag-prime,money-prime,contact,2,6.5,3106.85,25e5,29035.08,4e4,3,5.833333333333333,3.3333333333333335,5.25,0,3,5,7,8,4,2,6,11,9,10,1,12,3,4,6,1,1,1,7,1,1,1,1,1,2,1,7,1
1412,20,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,9,three-six,10.954451150103322,askedsecond,1,forbidden,1,1,8,0,2.375,0,low,high,low,low,1,flag-prime,control,control,2,6.75,NA,2e6,24606,1e3,3.75,7,5.5,4.545454545454546,1,10,4,9,1,2,7,6,8,3,11,5,12,3,5,4,1,5,2,5,5,3,1,4,1,1,6,1,2
1413,21,f,2,6,PL,1,1,,,,,,,,polish,13,swpson,24,1,9,three-six,2.6457513110645907,askedsecond,1,forbidden,1,0,7,0,3.75,0,low,high,high,high,0,flag-prime,control,contact,2,3,NA,3e6,29527.2,25e3,3.375,4.166666666666667,5.5,3.3333333333333335,0,1,10,7,5,11,4,8,9,2,3,6,12,4,2,5,2,3,3,4,4,3,7,5,5,2,4,1,3
1414,26,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,three-six,1.4142135623730951,askedfirst,1,forbidden,0,0,5,0,2.125,1,low,low,low,high,1,control,money-prime,contact,1,6,NA,8e5,NA,25e3,2.25,6.666666666666667,3.8333333333333335,5.416666666666667,0,2,4,11,10,7,3,1,9,5,6,8,12,2,1,4,1,2,1,4,3,4,1,2,1,2,4,1,2
1415,23,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,7,two-six,NA,askedfirst,1,forbidden,0,1,5,0,4.5,0,low,low,high,low,1,flag-prime,control,contact,2,3.5,3728.22,NA,28214.88,1e3,2.125,6.166666666666667,6.5,3.8333333333333335,0,1,6,10,9,11,4,3,8,7,2,5,12,3,1,2,1,2,2,2,4,5,6,3,6,4,7,3,2
1415,22,m,3,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,9,three-six,7.0710678118654755,askedfirst,0,allowed,1,1,5,0,4.75,0,high,low,low,low,1,flag-prime,money-prime,control,2,1,2796.165,25e5,29028.5184,6e3,1,5.666666666666667,4.5,4.583333333333333,0,8,4,1,3,10,2,11,7,5,9,6,12,1,1,1,1,1,1,1,1,7,1,1,7,7,7,7,1
1415,23,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,9,two-six,1,askedfirst,0,allowed,1,1,3,0,2.125,0,high,high,high,low,1,control,money-prime,contact,2,6.25,2485.48,15e5,29153.1888,2e4,3.875,6.666666666666667,5.333333333333333,4.666666666666667,0,4,11,10,7,8,3,6,5,9,1,2,12,4,6,3,2,2,5,7,2,2,1,4,1,1,3,4,1
1416,28,m,3,6,PL,1,1,,,,,,,,polish,13,swpson,24,1,5,two-six,NA,askedfirst,1,forbidden,0,0,5,0,2.625,1,low,low,low,low,1,control,money-prime,contact,1,NA,NA,NA,NA,NA,4.125,7,7,4,0,4,8,9,10,11,3,6,1,5,2,7,12,5,4,4,4,4,4,4,4,5,1,2,2,3,2,4,2
1417,22,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,9,two-six,1.7320508075688772,askedfirst,1,forbidden,0,0,5,0,2.375,0,low,high,high,low,1,control,money-prime,control,2,5.25,NA,35e5,29796.2256,400,1.375,5.666666666666667,3.8333333333333335,4.916666666666667,0,4,9,7,2,3,1,10,6,8,5,11,12,1,1,2,1,1,1,2,2,2,2,2,1,1,2,5,4
1417,34,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,three-six,5.477225575051661,askedsecond,1,allowed,1,1,9,0,2.25,1,low,low,high,low,0,flag-prime,control,control,1,6.25,5903.014999999999,1e6,29028.5184,5e3,2.875,6.5,4.166666666666667,5.166666666666667,0,5,1,6,9,3,2,7,11,4,10,8,12,3,2,5,1,1,1,5,5,4,1,4,2,1,4,1,1
1418,36,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,8,two-six,0,askedfirst,1,allowed,1,0,5,0,2.875,0,low,low,high,high,0,flag-prime,money-prime,control,1,1,NA,NA,28871.04,34e3,2.875,6,6,4,0,4,2,5,3,6,9,1,7,10,11,8,12,3,1,4,4,5,1,4,1,6,1,2,1,2,7,3,1
1418,21,f,2,6,PL,1,1,,,,,,,,polish,13,swpson,24,1,9,two-six,1.4142135623730951,askedsecond,1,allowed,1,0,5,0,3.375,1,high,high,high,low,1,control,control,contact,1,4.5,3106.85,35e5,29028.5184,5e3,3.25,5.5,5.166666666666667,4.166666666666667,0,4,7,1,11,8,2,9,5,10,6,3,12,4,2,3,2,4,1,6,4,5,2,4,1,2,4,5,4
1418,23,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,7,two-six,2.449489742783178,askedsecond,1,allowed,0,1,5,0,2.25,0,low,high,low,high,0,flag-prime,money-prime,contact,2,5.75,NA,8e5,NA,2e4,3.75,6.666666666666667,3.8333333333333335,5.416666666666667,0,8,2,9,3,1,10,4,5,7,6,11,12,4,4,5,3,3,2,6,3,3,1,2,1,2,3,1,5
1419,23,f,2,6,PL,1,1,,,,,,,,polish,11,swpson,24,1,9,three-six,1,askedfirst,0,forbidden,0,0,5,0,3.625,1,low,high,low,low,1,control,money-prime,control,2,2.75,1553.425,3e6,NA,2e4,2.5,6.666666666666667,3.8333333333333335,5.416666666666667,0,2,1,10,11,8,3,6,5,7,9,4,12,1,1,3,2,2,5,2,4,7,3,3,4,3,2,5,2
1419,23,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,7,two-six,1.7320508075688772,askedsecond,1,forbidden,0,1,8,0,2.5,1,low,high,low,low,1,control,money-prime,control,1,3.5,3106.85,2e6,19684.8,1e3,2.75,6.666666666666667,2.5,6.083333333333333,0,5,10,1,7,2,11,8,9,6,4,3,12,2,1,2,3,3,3,6,2,4,3,4,3,2,1,1,2
1419,23,m,3,6,PL,1,1,,,,,,,,polish,11,swpson,24,1,8,two-six,1,askedfirst,1,forbidden,0,1,9,0,2.625,0,low,high,high,high,1,control,money-prime,control,2,5.5,4188.65517,39e5,29031.7992,15e3,2.75,7,5.333333333333333,4.833333333333333,0,11,9,2,7,10,4,1,5,3,8,6,12,1,1,1,3,1,5,5,5,2,2,1,2,3,7,1,3
1420,20,f,2,6,PL,1,1,,,,,,,,polish,11,swpson,24,0,8,two-six,1.7320508075688772,askedfirst,0,allowed,1,1,8,0,2.5,1,low,low,low,high,0,flag-prime,money-prime,contact,2,5.25,NA,NA,5905.4400000000005,1e4,2.5,7,7,4,0,10,7,6,4,8,5,11,3,2,1,9,12,3,3,2,4,2,1,4,1,2,2,4,2,1,4,1,4
1420,31,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,two-six,1.7320508075688772,askedfirst,1,forbidden,0,1,2,0,2.625,0,low,high,high,low,1,control,money-prime,contact,2,5.5,1553.425,4444e3,12795.12,115,4.25,7,6.333333333333333,4.333333333333333,0,11,8,10,5,6,1,3,4,2,9,7,12,5,5,5,5,3,3,5,3,2,4,2,1,3,6,1,2
1420,20,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,9,three-six,2.23606797749979,askedsecond,1,forbidden,0,0,3,0,3.5,1,high,low,high,low,0,flag-prime,control,contact,2,3.25,2485.48,25e4,26246.4,3e3,3.25,5.833333333333333,4.833333333333333,4.5,0,1,9,11,10,6,7,4,3,2,8,5,12,4,3,4,1,4,2,4,4,2,6,5,4,3,3,4,1
1420,49,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,8,two-six,1,askedsecond,1,forbidden,0,0,5,0,2,1,low,low,high,low,1,flag-prime,control,control,2,4.25,1553.425,NA,29028.5184,268,2.5,5.833333333333333,4.5,4.666666666666667,0,3,1,8,11,5,6,9,10,7,2,4,12,3,3,3,3,1,2,3,2,3,3,1,1,2,2,2,2
1421,20,m,3,6,PL,1,1,,,,,,,,polish,6,swpson,24,0,3,three-six,1,askedfirst,1,allowed,1,0,4,0,4.125,1,low,high,high,low,1,flag-prime,control,contact,2,3.75,1864.11,45e5,28871.04,150,3.25,4,5.333333333333333,3.3333333333333335,0,9,6,4,2,10,11,1,7,3,8,5,12,4,2,4,3,3,3,4,3,4,4,3,7,5,5,1,4
1422,43,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,9,three-six,1,askedfirst,1,forbidden,0,1,8,0,1.4,0,low,low,low,high,0,control,control,control,1,7.75,NA,NA,NA,47e3,4.625,6.333333333333333,6,4.166666666666667,0,11,10,1,8,3,4,6,7,5,9,2,12,4,4,5,4,4,6,6,4,3,1,1,1,NA,NA,NA,1
1422,35,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,2,two-six,1,askedsecond,1,allowed,1,1,4,0,2.625,1,low,high,high,high,0,flag-prime,control,contact,1,1.5,2796.165,3e6,29028.5184,5e3,2.375,5.5,6.333333333333333,3.5833333333333335,0,1,6,7,8,9,4,10,2,3,5,11,12,2,2,4,2,1,1,4,3,2,1,1,1,3,5,5,3
1423,27,m,3,6,PL,1,1,,,,,,,,polish,1,swpson,24,1,9,three-six,2.6457513110645907,askedsecond,1,allowed,NA,0,7,0,2.75,1,low,low,high,high,1,flag-prime,control,control,2,4.25,2485.48,7e5,26377.632,35e3,3.125,6.5,4.5,5,0,7,4,5,1,9,6,2,10,3,11,8,12,2,5,5,1,1,2,4,5,3,3,1,1,2,4,7,1
1424,66,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,1,two-six,0,askedsecond,NA,forbidden,0,1,1,0,1.875,1,low,high,high,high,0,flag-prime,control,control,1,1,1926.2469999999998,2e6,26246.4,2e4,2.25,7,6.166666666666667,4.416666666666667,0,6,1,9,7,2,11,3,4,8,10,5,12,3,2,2,4,2,1,3,1,3,1,3,1,1,4,1,1
1424,33,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,two-six,1,askedsecond,0,allowed,0,1,5,0,4.25,0,high,low,low,high,0,flag-prime,control,contact,1,2.25,2485.48,NA,26246.4,1e4,3.625,4.5,3.3333333333333335,4.583333333333333,0,3,7,5,2,1,4,10,6,9,8,11,12,3,4,6,3,2,3,6,2,4,1,4,6,6,5,5,3
1424,27,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,two-six,2,askedsecond,1,forbidden,0,1,4,0,3.25,0,high,high,low,high,1,flag-prime,control,contact,2,3.5,4038.9049999999997,2e6,28871.04,36e3,3.75,6.166666666666667,2.6666666666666665,5.75,0,6,2,10,11,1,4,5,8,3,9,7,12,3,4,4,3,4,4,5,3,4,1,4,3,4,2,6,2
1425,37,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,6,three-six,1,askedfirst,1,allowed,0,0,9,0,2.125,0,low,high,low,low,1,control,control,control,1,1.75,NA,4e6,26246.4,3e3,4.375,6.5,7,3.75,0,1,5,4,11,10,7,3,6,9,8,2,12,4,4,7,2,4,3,7,4,2,1,5,1,1,5,1,1
1425,38,f,2,6,NA,1,1,,,,,,,,polish,10,swpson,24,0,9,three-six,4.69041575982343,askedfirst,1,allowed,1,1,2,0,3.125,0,high,high,low,low,1,control,money-prime,contact,2,6.5,5281.6449999999995,48e5,26246.4,2e3,2.625,6.5,3,5.75,0,10,9,5,4,2,7,1,11,8,3,6,12,3,3,3,1,1,1,7,2,2,6,4,3,2,4,1,3
1426,28,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,three-six,14.696938456699069,askedsecond,1,forbidden,0,1,9,0,2.75,1,high,high,low,low,1,flag-prime,money-prime,contact,1,5.5,5281.6449999999995,35e5,40875.4872,3e4,3.25,5.333333333333333,2,5.666666666666667,0,6,8,4,1,11,10,9,2,3,5,7,12,1,7,7,1,4,1,4,1,1,1,6,1,4,5,1,3
1426,27,f,2,6,PL,1,1,,,,,,,,polish,7,swpson,24,1,9,two-six,2.23606797749979,askedsecond,1,allowed,1,0,9,0,2.625,0,high,high,low,high,0,control,control,contact,2,5.75,4970.96,4e6,29527.2,3e4,3.125,7,2.3333333333333335,6.333333333333333,0,4,5,1,10,6,7,2,8,3,9,11,12,2,3,3,2,4,4,6,1,3,7,1,2,1,4,1,2
1427,26,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,7,two-six,1.7320508075688772,askedfirst,0,allowed,1,1,6,0,3,1,low,low,low,low,1,flag-prime,control,contact,2,4.5,NA,24e4,NA,110,3,6.166666666666667,4,5.083333333333333,0,11,7,5,10,2,6,3,9,4,1,8,12,5,2,3,3,2,2,4,3,2,3,3,2,4,4,2,4
1428,22,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,0,9,three-six,1.4142135623730951,askedfirst,1,forbidden,0,1,9,0,2.25,0,low,high,low,high,1,control,money-prime,control,2,7.25,1553.425,4995e3,14711.1072,49e3,5.375,6.666666666666667,6.666666666666667,4,0,8,10,3,4,1,6,7,2,11,5,9,12,7,7,4,4,7,6,1,7,1,1,3,1,4,2,5,1
1428,50,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,9,two-six,1,askedsecond,1,forbidden,1,1,9,0,4,1,high,high,low,low,1,control,money-prime,control,1,3.5,3106.85,25e5,NA,120,4,7,3,6,0,3,4,8,5,7,2,6,11,1,10,9,12,7,1,NA,7,1,1,4,7,7,2,2,7,3,2,7,2
1428,29,f,2,6,PL,1,1,,,,,,,,polish,10,swpson,24,1,5,two-six,NA,askedfirst,1,forbidden,0,1,9,0,1.75,0,low,high,low,high,1,control,control,control,2,8.5,NA,2e6,13123.2,25e3,3.25,6.5,3,5.75,0,3,4,9,1,5,6,8,10,7,11,2,12,2,3,3,4,3,2,7,2,1,1,1,1,1,4,1,4
1428,100,m,3,9,PL,1,1,,,,,,,,polish,13,swpson,24,0,9,two-six,NA,askedfirst,1,forbidden,0,1,9,0,6.5,0,low,low,low,low,1,control,money-prime,contact,2,7,NA,NA,NA,NA,3.625,6.166666666666667,7,3.5833333333333335,0,2,8,11,9,1,3,5,10,7,4,6,12,4,1,1,7,1,4,7,4,4,7,7,NA,NA,7,7,7
1428,31,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,7,three-six,4.47213595499958,askedfirst,1,allowed,0,1,5,0,3.375,1,low,low,low,high,0,control,money-prime,control,2,1.5,NA,2e6,27886.800000000003,2e4,3.25,7,4.666666666666667,5.166666666666667,0,6,7,10,9,11,4,8,2,1,5,3,12,4,3,3,2,2,4,4,4,6,3,1,1,3,3,7,3
1429,29,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,3,three-six,1,askedfirst,1,forbidden,0,0,9,0,3.75,1,high,low,low,high,1,flag-prime,money-prime,control,1,4,4970.96,4e5,27821.184,4e4,3.875,7,4.5,5.25,0,1,7,6,11,5,9,2,3,8,10,4,12,4,5,5,4,4,3,4,2,4,7,4,4,1,3,1,6
1430,25,m,3,6,PL,1,1,,,,,,,,polish,9,swpson,24,1,9,two-six,1.7320508075688772,askedsecond,1,forbidden,0,0,9,0,5.375,1,low,low,low,high,1,control,control,contact,1,4.75,1864.11,9e5,28871.04,3e4,5,5.5,7,3.25,0,10,2,8,1,4,3,6,5,9,7,11,12,4,4,7,5,2,6,7,5,6,7,4,7,7,7,1,4
1430,24,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,two-six,1,askedfirst,1,allowed,1,0,9,0,2.375,0,low,high,low,high,0,control,control,contact,1,8.25,NA,4e6,NA,28e3,2.375,4.5,3.8333333333333335,4.333333333333333,0,9,2,8,11,4,7,6,3,1,10,5,12,2,1,2,2,1,3,6,2,3,2,3,1,2,3,2,3
1431,25,m,3,6,PL,1,1,,,,,,,,polish,12,swpson,24,1,7,two-six,1.7320508075688772,askedsecond,1,forbidden,0,1,9,0,1.75,1,low,low,high,low,0,flag-prime,money-prime,contact,1,5.25,1739.836,1e6,26246.4,115,1.375,6.833333333333333,4.5,5.166666666666667,0,10,6,8,4,9,5,11,2,1,7,3,12,1,1,1,2,1,1,1,3,4,2,1,1,3,1,1,1
1432,24,f,2,6,PL,1,1,,,,,,,,polish,1,swpson,24,0,9,two-six,1,askedfirst,1,allowed,0,1,9,0,2.125,0,low,low,high,low,0,control,money-prime,contact,2,5,1530.4343099999999,200100,42650.4,101,3.125,6.166666666666667,4.5,4.833333333333333,0,10,2,3,11,1,6,9,4,8,5,7,12,1,3,5,4,3,3,4,2,3,1,4,1,1,4,1,2
1433,23,f,2,6,PL,1,1,,,,,,,,polish,7,swpson,24,0,9,three-six,1.7320508075688772,askedfirst,1,forbidden,0,1,5,0,3.375,1,high,low,high,low,1,flag-prime,money-prime,contact,1,2.25,3728.22,NA,26246.4,111,3.25,4.833333333333333,6,3.4166666666666665,0,10,3,1,6,7,4,5,11,2,8,9,12,1,3,3,2,4,6,2,5,5,4,1,2,3,4,7,1
1433,25,f,2,6,PL,1,1,,,,,,,,polish,7,swpson,24,0,9,two-six,1,askedfirst,1,forbidden,0,0,5,0,1.875,0,low,low,low,high,1,flag-prime,money-prime,control,2,5,2034.36538,45e4,29035.08,27e3,3.625,6.5,6.833333333333333,3.8333333333333335,0,11,2,10,3,9,5,4,6,8,7,1,12,2,4,3,4,6,3,3,4,2,1,2,4,1,1,1,3
1433,34,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,3,two-six,1.7320508075688772,askedsecond,1,allowed,0,0,4,0,2,1,low,high,low,low,1,control,money-prime,control,1,6,NA,3e6,5249.280000000001,NA,4,7,3.5,5.75,0,7,3,11,10,8,9,6,1,5,2,4,12,3,4,5,3,5,3,7,2,3,1,4,1,1,2,1,3
1433,19,m,3,6,PL,1,1,,,,,,,,polish,4,swpson,24,1,7,two-six,1.7320508075688772,askedfirst,1,allowed,0,1,9,0,2.625,1,high,low,low,high,1,control,money-prime,control,2,4,2485.48,35e4,29021.9568,37e3,4.375,4.5,6.666666666666667,2.9166666666666665,0,7,2,8,3,10,11,9,5,4,6,1,12,4,5,6,3,3,4,6,4,4,1,4,1,2,6,1,2
1433,40,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,9,two-six,NA,askedfirst,1,forbidden,1,0,5,0,1.25,1,low,high,low,low,0,flag-prime,control,control,2,1,NA,36e5,NA,NA,3.625,6.5,5.166666666666667,4.666666666666667,0,3,10,7,4,9,11,6,2,8,5,1,12,1,1,4,4,1,7,7,4,2,1,2,1,1,1,1,1
1433,33,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,9,three-six,1,askedfirst,1,forbidden,0,1,8,0,1.875,0,low,high,high,low,0,flag-prime,control,contact,2,6.25,3106.85,23e5,21325.2,18e3,3.125,6.333333333333333,7,3.6666666666666665,0,3,7,9,10,5,11,8,1,4,6,2,12,4,2,2,3,2,6,4,2,5,1,1,1,1,1,3,2
1433,22,f,2,NA,PL,1,1,,,,,,,,polish,8,swpson,24,0,9,two-six,1,askedsecond,1,allowed,1,1,5,0,1.625,0,low,high,high,low,0,flag-prime,money-prime,control,2,9,NA,45e5,28871.04,1e3,4.25,7,7,4,0,7,1,4,3,10,5,6,9,11,2,8,12,2,4,7,4,5,4,7,1,1,1,1,1,1,1,1,6
1433,30,f,2,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,9,two-six,1,askedfirst,1,allowed,0,1,5,0,2.5,1,low,high,high,high,1,flag-prime,money-prime,control,2,3.75,3106.85,38e5,29199.120000000003,25e3,2.25,6.666666666666667,3.8333333333333335,5.416666666666667,0,11,4,3,5,7,9,1,8,2,10,6,12,2,2,4,1,1,2,3,3,2,1,4,1,3,4,4,1
1433,20,m,3,6,PL,1,1,,,,,,,,polish,7,swpson,24,1,9,two-six,1,askedsecond,1,forbidden,0,1,8,0,1.625,0,low,high,high,high,0,flag-prime,money-prime,control,2,4,1864.11,25e5,27886.800000000003,2e4,1.875,6.333333333333333,6.666666666666667,3.8333333333333335,0,2,1,3,7,10,4,9,8,5,6,11,12,1,2,4,1,1,1,4,1,2,1,3,2,1,2,1,1
1433,30,f,2,6,PL,1,1,,,,,,,,polish,6,swpson,24,1,9,two-six,1,askedfirst,1,allowed,1,0,2,0,2,1,low,high,low,low,0,flag-prime,money-prime,contact,1,4.75,NA,4e6,36088.8,NA,4.25,6.166666666666667,6,4.083333333333333,0,7,5,2,11,1,6,3,4,8,10,9,12,4,5,5,4,5,4,4,3,3,1,3,1,1,2,4,1
1433,33,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,0,7,three-six,12.489995996796797,askedfirst,1,allowed,0,1,8,0,4.125,0,low,low,low,low,0,flag-prime,money-prime,control,2,3.75,4349.59,7e5,26390.7552,1e3,3.875,6.666666666666667,6.333333333333333,4.166666666666667,0,3,6,8,11,9,2,10,5,4,1,7,12,5,5,7,3,2,3,2,4,2,3,6,6,5,7,1,3
1433,38,m,3,6,PL,1,1,,,,,,,,polish,NA,swpson,24,1,9,two-six,2.23606797749979,askedsecond,1,allowed,1,0,8,0,2.25,1,high,low,low,high,1,flag-prime,control,control,1,5.75,1864.11,15e5,27558.72,1e4,3.375,7,5.5,4.75,0,3,4,2,1,8,7,9,5,11,10,6,12,4,3,3,3,4,1,5,4,1,3,1,3,3,2,1,4
